Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJgQg6ewq5GTkR0SqwVazHdko,AL-FAISAL TOWN,NEW SALEEM MEDICAL STORE,31.1126719,74.4398349,pharmacy,OPERATIONAL,"4C7Q+3W8, Chowk Shafi Mahsoolia, Kot Murad Khan Kasur",5.0,1
ChIJacOUn4S5GTkRAKU03ABxxEs,AL-FAISAL TOWN,Elahi Pharmacy & General Store,31.1200174,74.4466212,pharmacy,OPERATIONAL,"4CCW+2J9, Railway Rd, Chowk Lohay Wala, Main Bazar, Old City Kasur, Kasur",0.0,0
ChIJqSz5Uw65GTkRk4ElD76NVEg,AL-FAISAL TOWN,Abid Pharmacy,31.10979589999999,74.4369528,pharmacy,OPERATIONAL,"st.1, Bhasar Pura Kasur",0.0,0
ChIJWZts6tC5GTkR92IUII6V2fQ,AL-FAISAL TOWN,Ghaffar Dental Clinic (Implant and Orthodontic Center),31.120223,74.4470549,dentist,OPERATIONAL,"Railway Rd, opposite Bank Alhabib, Kasur",4.8,5
ChIJf1BwaIO5GTkRxj-p-i-neds,AL-FAISAL TOWN,Naeem Dental Clinic,31.1202079,74.4475233,dentist,OPERATIONAL,"4CCX+32J, Railway Rd, Laliani Adda, Kot Bahadur Khan, Kasur",0.0,0
ChIJ18VXyB25GTkRTaAK5IxBDAg,AL-FAISAL TOWN,Usman Dental Surgery,31.1142055,74.4544025,dentist,OPERATIONAL,"4F73+MQJ, Katchehry Rd, Qatar Garhi Kot Ghulam Muhammad, Kasur",5.0,4
ChIJR7r8IHa5GTkRE26Ja5cFYsM,AL-FAISAL TOWN,Al-Sheikh Prosthodent Dental Lab,31.1153717,74.45273379999999,dentist,OPERATIONAL,"4F83+43X, Kachehri Rd, Chowk Qatal Garhi, Qatal Garhi, Ghausia Colony, Kasur",0.0,0
ChIJ1wnM1YS5GTkRQZZBmbC4aXo,AL-FAISAL TOWN,Shehzad Dental Surgery,31.11852549999999,74.44398489999999,dentist,OPERATIONAL,"4C9V+CH9, Railway Rd, Chandni Chowk, Krishna Nagar, Kasur",0.0,0
ChIJGaBmn4S5GTkRryKLr6rZLTA,AL-FAISAL TOWN,Shah Ji Dental Laboratory,31.119954,74.4464639,dentist,OPERATIONAL,"4C9W+XHP, Railway Rd, Main Bazar, Old City Kasur, Kasur",0.0,0
ChIJT26NzNW7GTkRmTJ2sdW-9oc,AL-FAISAL TOWN,SHARIF MEDICAL COMPLEX KASUR,31.1337273,74.4574326,hospital,OPERATIONAL,"4FM4+FXV, Kasur - Raiwind Rd, Mandi morr",3.9,32
ChIJj013Iga7GTkRhjbaTfdSDlQ,AL-FAISAL TOWN,Abdullah Hospital kasur,31.1333609,74.4595365,hospital,OPERATIONAL,"near kasur garden, Steel Bagh Chowk, Kasur",0.0,0
ChIJo4eIPhm7GTkRhgYfsN_fwZ8,AL-FAISAL TOWN,Anwar Surgical Clinic - ASC,31.1348269,74.4587385,hospital,OPERATIONAL,"Street No. 2 Park View Housing Society, near Kasur Garden, Kasur",5.0,1
ChIJsSS3tdW7GTkRizekHPQIfBk,AL-FAISAL TOWN,Wali Hospital,31.1333824,74.4568884,hospital,OPERATIONAL,"Kasur - Raiwind Rd, Kasur",4.5,25
ChIJTeBrvIu7GTkR0_r-qiMdHoA,AL-FAISAL TOWN,Doctor’s Poly Clinic kasur,31.1341785,74.4545036,hospital,OPERATIONAL,"Sadar Dewan Road, Kasur",4.6,8
ChIJzaUHbgC7GTkRhKwAemrZfbM,AL-FAISAL TOWN,CT Scan Center(Eastern Medical) Kasur/DHQ Hospital Kasur,31.1368693,74.4574548,hospital,OPERATIONAL,"4FP4+QX4, Kasur",3.0,2
ChIJEec3Hoe5GTkROTTYszOKQ_w,AL-FAISAL TOWN,Dr. Khalid Hussain Sheikh Clinic,31.12682229999999,74.4449604,doctor,OPERATIONAL,"Khara Rd, Kasur",4.4,5
ChIJQ85cwAe7GTkRNfQwF1MsIxE,AL-FAISAL TOWN,Doctor House Kasur ڈاکٹر ہاؤس قصور,31.1361987,74.4630088,doctor,OPERATIONAL,"Abdul Rasheed garden, Kasur",5.0,14
ChIJh2TeSBW5GTkRxJFOyTFCj9A,AL-FAISAL TOWN,Dr. Ali Sher Chudary,31.1274014,74.451982,doctor,OPERATIONAL,"4FG2+XQ5, Kasur",4.0,1
ChIJcbLAx4a5GTkRLXsHVehes2c,AL-FAISAL TOWN,Dr Asifa Rifat Clinic,31.1255779,74.4458794,doctor,OPERATIONAL,"4CGW+69J, Khara Rd, Kot Buddah, Kasur",4.0,3
ChIJSwteTcy7GTkRaGS7_RpoDhc,AL-FAISAL TOWN,Heal Pharmacy,31.1318816,74.4531743,pharmacy,OPERATIONAL,"Bhatta chowk, Kasur",5.0,2
ChIJZ7SQRUO5GTkRmBbRnGfO3gc,AL-FAISAL TOWN,Hamza Medical Store,31.1258276,74.4534474,pharmacy,OPERATIONAL,"4FG3+89P, Munir Shaheed Colony, Kasur",0.0,0
ChIJ639a7Sq6GTkRpDK8FeBPuvM,AL-FAISAL TOWN,NOOR PHARMACY,31.1316992,74.4503802,pharmacy,OPERATIONAL,"Kasur - Raiwind Rd, Kasur",4.4,15
ChIJ2_ihPgC7GTkR7g5zwG3JzrQ,AL-FAISAL TOWN,Madina Pharmacy,31.1327208,74.4539884,pharmacy,OPERATIONAL,"4FM3+3HQ, Sadar Dewan Road, Zulfiqar Town, Kasur",4.0,1
ChIJVbXR8iq6GTkRJwKOW2YiIoU,AL-FAISAL TOWN,Jamshed Pharmacy,31.1315793,74.45014139999999,pharmacy,OPERATIONAL,"4FJ2+J3J, Kasur - Raiwind Rd, Saddar Colony, Kasur",5.0,1
