Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category
ChIJi7wtQK49sz4RkFWgwCmVte0,,Eterna Health,24.8138531,67.0276277,OPERATIONAL,DefenceData
ChIJOaeNpKI9sz4RO-i6iEjLCW0,,Dr. Abid Mahmood Dental Clinic,24.8140289,67.0232645,OPERATIONAL,DefenceData
ChIJaS-u2ew9sz4RT9nkXmpVHR4,,South City Hospital - OPD Bldg.,24.8135099,67.022388,OPERATIONAL,DefenceData
ChIJL_72imM9sz4RG9tZbqMihyQ,,Dr younus and Associates Dental clinic,24.8081101,67.0298125,OPERATIONAL,DefenceData
ChIJncZi-pc9sz4RamD7AeY5rGQ,,The Eye Center,24.8157416,67.0219549,OPERATIONAL,DefenceData
ChIJsTzJ-bw9sz4RxMwGmqD9gFE,,Childer Hospital,24.818138,67.0262786,OPERATIONAL,DefenceData
ChIJX0XuQSs9sz4R18aVWwe7roc,,BMI Physiotherapy Clinic,24.817968,67.0233884,OPERATIONAL,DefenceData
ChIJPyN0CAA-sz4R5ShduLw9aJ4,,Medifit - Physiotherapy & Rehabilitation,24.8178244,67.0233105,OPERATIONAL,DefenceData
ChIJBQPRJlE9sz4RvksQn3iJ2n0,,Dr Iffat Yazdani - Best Nephrologist Karachi,24.8176098,67.0228693,OPERATIONAL,DefenceData
ChIJj-OD2Jc9sz4RKKgHF0pqqqo,,Medical Frequency Centre Clifton Branch,24.8168608,67.0225864,OPERATIONAL,DefenceData
ChIJvbUR0rg9sz4RBb6C1zs4K_Y,,Aga Khan Family Health Care Center,24.825026,67.0288991,OPERATIONAL,DefenceData
ChIJZc-mzbs9sz4Rq6HTFi1Gx_o,,CBRL,24.8212409,67.0313562,OPERATIONAL,DefenceData
ChIJoVsl0ss9sz4ReBnsxQoNw4I,,Begum Haji Yousuf Hospital,24.8321803,67.040999,OPERATIONAL,DefenceData
ChIJAePQgP89sz4RnGau-66aCno,,Fee Sabilillah Health Care 1 (Bathisland Campus),24.8352656,67.026226,OPERATIONAL,DefenceData
ChIJP64sQR49sz4RijVw6gnxzh8,,PRC - Parvarish Rehabilitation Treatment Center,24.8304547,67.0311683,OPERATIONAL,DefenceData
ChIJTwdo3649sz4RhkKfEdFJV-A,,Samreen's Ultrasound Clinic,24.8343757,67.0306237,OPERATIONAL,DefenceData
ChIJ5f2Vkjs9sz4RMZKAnCn6emg,,Concept Fertility Centre Pakistan,24.8297208,67.0329781,OPERATIONAL,DefenceData
ChIJi0RO3MU9sz4RsCGr863ojGM,,"Jps (CT Scan, MRI & MRA) Diagnostic Centre",24.8338748,67.032838,OPERATIONAL,DefenceData
ChIJTbtBKBo9sz4RiLW1DUOjlJ8,,Advanced kidney and Fertility Centre karachi,24.8340012,67.0328573,OPERATIONAL,DefenceData
ChIJlbLUSeM8sz4RW4ov35nEt28,,Bluedot Healthcare,24.7965935,67.0509124,OPERATIONAL,DefenceData
ChIJuSXte1M8sz4Rz4Zqwe_QxXA,,Neuropsychology Center Pakistan,24.8140096,67.0489758,OPERATIONAL,DefenceData
ChIJVVVVfAY9sz4RgKUDr8OS8Zc,,UKIRO Health Care,24.8010461,67.0373471,OPERATIONAL,DefenceData
ChIJabe1hAY9sz4RlxRu0-h8kb8,,Dr Dental Surgery,24.8012106,67.0383734,OPERATIONAL,DefenceData
ChIJX9J0uzc7sz4RdzlevA-5fuc,,Hashmmi Clinic,24.8069342,67.036945,OPERATIONAL,DefenceData
ChIJq71H29xBsz4RtObuaDuWvl8,,R3 Stem Cell Karachi,24.8057163,67.0294708,OPERATIONAL,DefenceData
ChIJs-3Y5vw9sz4R07BRHxicJXQ,,Doctor,24.8063569,67.0300763,OPERATIONAL,DefenceData
ChIJ0_odyKk9sz4RBQP57iNLcTc,,Dr. Qaisra Skin and Laser Clinic,24.8077393,67.0382163,OPERATIONAL,DefenceData
ChIJ67g4xw89sz4RHSxvy7SM3Kc,,Medical and dental care clinic,24.8080162,67.0378662,OPERATIONAL,DefenceData
ChIJ7Zmrjqg9sz4R-p7IJegHF2M,,Ocaf Hospital,24.8090187,67.0356426,OPERATIONAL,DefenceData
ChIJayUznZI9sz4RSwyrnnuflUs,,Mohammadi Clinic,24.8088119,67.0375138,OPERATIONAL,DefenceData
ChIJAbhvxSo9sz4RpqN6Cimx29s,,Aafiyah - Family Health Clinics,24.8089815,67.0341005,OPERATIONAL,DefenceData
ChIJqc6HAlE9sz4RvmL4U5q22jc,,Five Health Infirmary,24.8092288,67.034817,OPERATIONAL,DefenceData
ChIJEQgHG7M9sz4ROsn2wB5nsX8,,FOCUS EYE CARE & EYE WARE Optical Solution,24.7975921,67.0438075,OPERATIONAL,DefenceData
ChIJ1ZYfUhg9sz4RjQWeakmTAVw,,Medifit - Physiotherapy & Rehabilitation,24.808981,67.0394764,OPERATIONAL,DefenceData
ChIJc1CKrs09sz4RnoRgYONFvQ8,,Dr. Saad Irfan & Associates Dentistery,24.798372,67.0457176,OPERATIONAL,DefenceData
ChIJ6X1T-5Y9sz4Rx6RyKtC3Ncs,,PREMIER LASER & SKIN CLINIC,24.7973438,67.0455271,OPERATIONAL,DefenceData
