Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category,,,,name,id,cmp_customer_id
ChIJIatbi7I9sz4Ru0dVU5o6QQA,,One Health Laboratory-DHA,24.7963732,67.0453166,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,SINDH MEDICAL STORE.,2477,191-953
ChIJW5kvLH09sz4RAFJh-NpYovo,,3D Lifestyle Center of Medical Aesthetics,24.7958407,67.0497718,OPERATIONAL,"hospital, beauty_salon, spa, hair_care, point_of_interest, health, establishment",#N/A,,,MADNI MEDICAL STORE,2478,191-183
ChIJxaL99v09sz4Ru96nkqqWqwM,,Jadoon's Dental Clinic,24.798718,67.0474195,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,ROYAL MEDICO,2479,191-10662
ChIJ3-SSrt08sz4RxQSCk4VdYOg,,Arif Defence Medical Centre,24.7841083,67.0546917,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,SUPER MEDICAL STORE,2480,191-9270
ChIJBf9Jh7s9sz4Rk-xb0_o9uWc,,OMI Clinics - DHA,24.7841055,67.0546932,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,BHATTAI MEDICAL STORE.,2481,191-3886
ChIJbV7ANnM9sz4RPuY9fzzXh7A,,The Wellness Hospital,24.7869493,67.0572347,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,SAKURAN MEDICAL STORE.,2482,191-3245
ChIJJa1j1Po8sz4RNa6RVaQZwbo,,BodyWorks Ortho-Neuro-Sports Physio & Magneto therapy Center,24.7980769,67.0557071,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,BISMILLAH CLINIC C/O DR PARSHO,2483,191-1409
ChIJ20_Cz_o8sz4RU3iWXhhgvW8,,BodyWorks DHA Branch,24.7986355,67.0562362,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,SHANI MEDICAL AND GENERAL STOR,2484,191-11705
ChIJx2YerBs9sz4RVbQzpcq6FiM,,Pro Lab Diagnostic Centre,24.7800427,67.0546913,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,HUSSAIN M/C C/O DR YASIR,2485,191-128
ChIJpWnQKT09sz4REM_ZVEV1pV4,,Dr. Ziauddin Laboratory Clinic Pharmacy,24.8130469,67.0484799,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MUSTAFA M/S,2486,191-9089
ChIJ3-vGL1M8sz4REPqPls9_fL8,,Gizri Healthcare Centre,24.8154883,67.0470579,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,EXCELLENCE MEDICAL STORE,2487,191-4160
ChIJ7cfgL1M8sz4RJeLt1JQ4FS4,,KMC Gizri Maternity Home,24.8154914,67.0472255,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,Q-D'S MEDICAL & GEN STORE,2488,191-611
ChIJG5IDMFM8sz4RJrWk9nmFOV8,,KMC Hospital,24.8154937,67.0472322,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,OWAIS  MEDICAL AND GENERAL STO,2489,191-13575
ChIJdQ-zB609sz4Rq7LDDorOtAo,,Marwat Hospital,24.8161937,67.0436677,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,M AND M PHARMACY,2490,191-1101
ChIJyyl44lU9sz4RA2r1bxKBpSw,,Haq Health Care Clinic,24.8133185,67.0510649,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PATEL MEDICAL STORE,2491,191-7212
ChIJg7gyOTk9sz4RV1q-URuA_9s,,Dr Mughal’s Health Centre,24.8150276,67.0501135,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,QADRI SUPER MARKET.,2492,191-4238
ChIJN234Nn09sz4RjKqh2fEIQsw,,Amma noor jahan,24.8163759,67.0485511,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,LYFE PHARMACY,2493,191-11506
ChIJtWsk8v09sz4Rc-Tg8nlDdE0,,Op clinic,24.8137457,67.0516459,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MESIA MEDICAL STORE.,2494,191-4143
ChIJvRF3qv49sz4Rx1-CCKknwbI,,Derma Casa Dr. Batool Ashraf,24.8165998,67.0417684,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BILAL MEDICAL STORE,2495,191-9663
ChIJF6Hs3609sz4RDTMtTZsLDlI,,Del's Dental Clinic,24.8163242,67.040532,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NOOR MEDICAL STORE,2496,191-4450
ChIJza6C82Y9sz4RPAT7_gBZjUg,,ALM Hijama DHA Karachi,24.8169434,67.0409185,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MEHRAN MEDICAL STORE.,2497,191-3782
ChIJ4bgtHkU8sz4ROg8VOxGuWQ0,,Dr Abdul Razzak Tunio's Care Center,24.8164727,67.0402049,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SHERRY MEDICAL STORE,2498,191-11240
ChIJI3qsVq09sz4RIAzL0B6KqDs,,Al-shifa nursery,24.8193875,67.0457465,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,CLIFTON MEDICO PHARMACY DHA,2499,191-12357
ChIJ5UTea008sz4R8EolMlAzb4o,,Tabanis' Diagnostic and Medical Center and vet,24.8231761,67.0474839,OPERATIONAL,"hospital, veterinary_care, point_of_interest, health, establishment",#N/A,,,AL-IMRAN MEDICAL STORE,2500,191-9234
ChIJmzHdYE08sz4RSC48AKgpRIc,,Dr. Imran's Clinic,24.819334,67.0480897,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,ASAD M/S,2501,191-10
ChIJOwuOn1I8sz4Rdh92X18_Anc,,Imran Firdaus Medical & Neurological Centre,24.8189374,67.0479894,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,AL-SHIFA MEDICAL CARE SERVICE,2502,191-1826
ChIJgzyL6bU9sz4RweOjmqYUXXU,,NICVD Chest Pain Unit Under Gizri Flyover,24.8190233,67.0485324,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,PHARMA- SQUARE,2503,191-3125
ChIJn6j32Ag9sz4Rr312rZu5eus,,Sahara Village Professional Training Centre,24.8230114,67.0491736,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,A.J MEDICAL STORE,2504,191-11650
ChIJrc5RALI9sz4RmLZ4O_AuqPk,,The Psychiatric Clinic dr Unaiza,24.8180078,67.0406935,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,ASHRAF MEDICOS,2505,191-943
ChIJ15WPYbg9sz4R3JbVn-qOEvM,,Doctors Clinic,24.826751,67.0462194,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,PAK MEDICOS,2506,191-4149
ChIJ0bWq77E9sz4RWNd0QNki9wo,,Khilgi's Skin Clinic,24.8185637,67.039576,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,SAIM AGHA MEDICAL STORE,2507,191-13617
ChIJ3e1Toy08sz4R2w2BgvZE7BI,,DSRA Medical Centre,24.843863,67.0502123,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AZEEM'S SUPER MARKET,2508,191-6178
ChIJMzbVSTA8sz4Rmz4IWeB-Y-E,,LookSmart Hair Transplant & Cosmetic Surgery Center,24.8413346,67.0559446,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ZAMZAM MEDICAL STORE,2509,191-10153
ChIJm-xsi8o9sz4Rqf1zy7SkqUM,,Gulzar Clinic& Maternity Home,24.8308865,67.043748,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,REHMAN HOSPITAL PHARMACY,2510,191-5797
ChIJq6qqWjU8sz4RWOposq67D1M,,Bangash Clinic,24.8308209,67.0472038,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MASHALLAH MEDICAL STORE,2511,191-4857
ChIJO8e6iLA9sz4RtAjwTLht_zw,,S.B Medicine Point 2,24.8328502,67.0445974,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PHARMACY POINT.,2512,191-6206
ChIJDc3eQrU9sz4RZtDHzbBhBvk,,Dr.Naval And Dr.Shahnaz Clinic,24.8290505,67.0451331,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,JAMEEL MEDICAL STORE,2513,191-6398
ChIJEagoRbU9sz4RuXOSBGcDrcU,,Dr. Rajesh Clinic,24.8290039,67.0455982,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,HINGLAJ MEDICAL STORE,2514,191-3396
ChIJeQaAcec9sz4RtIK_uDwKo8E,,Siddiq Jarrah,24.831757,67.0426076,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,IQRA MEDICAL STORE,2515,191-8694
ChIJV5Z0d4U9sz4RvtSe_VUzCtM,,Hamza Homoeopathic Store,24.8323734,67.0425213,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ASHRAFI MEDICAL STORE,2516,191-10456
ChIJsYXTj0o8sz4R90o45H1P6Q0,,Qamar ul Islam Hospital,24.8295135,67.0485315,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SOHAIL MEDICAL STORE,2517,191-10144
ChIJ1yacF8o9sz4RtSfPZb9uKPY,,Clifton City Hospital,24.8304103,67.0413154,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,HYATT PHARMACY,2518,191-14493
ChIJO3yedz09sz4RlEBhdWbfXHA,,Dr. Mohammad Mirza (Child Specialist) Clinic,24.8318649,67.0409491,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BASIT MEDICAL STORE,2519,191-9827
ChIJSauHSLY9sz4RtsbFVJOLbB8,,Diagnostic Plus,24.8317875,67.0407889,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,INAAM MEDICAL & GENERAL STORE,2520,191-11247
ChIJOYcUw8s9sz4RoOq2OhcTUTc,,Family Care Clinic,24.8331298,67.0413162,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BABU PHARMACY (JAHANGIR),2521,191-6543
ChIJd9s8RdI9sz4RTiXWnzAQT4g,,Pakistan Railway Hassan Hospital,24.8424913,67.0425291,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-KHAIR CHEMIST,2522,191-9642
ChIJXT6J1u89sz4Rt276VaA_ryI,,ZMT Clinic - Railway Colony,24.844356,67.0477224,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NICE PHARMACY AND MART,2523,191-13442
ChIJM5bDCfo9sz4RwHUEnQP2EYs,,PNS SHIFA HOSPITAL WAITING AREA,24.8410342,67.0500696,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL- REHMAN MARWAT MEDICAL STOR,2524,191-12638
ChIJZ2sKETM8sz4RuROVJ4JS_XQ,,CPO Ward,24.837784,67.0485024,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,UNITED MEDICAL AND GENERAL STO,2525,191-13572
ChIJU9EwCTM8sz4R8YYMqNw5IU0,,Emergency Centre,24.838133,67.0490922,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NATIONAL MEDICAL CENTRE PVT LT,2526,191-10821
ChIJmfTGDjM8sz4RuYNZqB8pFMw,,Department Of Thoracic Surgery ward 27 1st floor,24.8378653,67.049006,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,A.S MEDICOS,2527,191-12030
ChIJU91b1zM8sz4ReuXNedo1_xs,,Department of Rehabilitation Medicine,24.8373031,67.04831,OPERATIONAL,"physiotherapist, hospital, doctor, health, point_of_interest, establishment",#N/A,,,DEW MEDICOSE,2528,191-3267
ChIJ286Qu6w9sz4RPDRxzlC5QhI,,Radiology Department PNS Shifa Hospital,24.836636,67.04854,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,FRONTIER MEDICAL STORE.,2529,191-916
ChIJjWuPdjM8sz4RPik_K60RRms,,Specialist Block,24.8370502,67.0492051,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MADINA MEDICAL STORE,2530,191-1582
ChIJq6cJRv0_sz4RZQR5zB4mwPM,,Urban Health,24.7815458,67.0568089,OPERATIONAL,"pharmacy, hospital, point_of_interest, store, health, establishment",#N/A,,,UZMA MEDICAL CENTER,2531,191-13538
ChIJjzqDVB49sz4RsW7DaKb-F5c,,Executive Clinics & Daycare,24.7790408,67.0658225,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,SIND MEDICAL STORE.,2532,191-4299
ChIJo-VSIYc9sz4RfBkaID8-SR8,,Medifit - Physiotherapy & Rehabilitation,24.7796285,67.0688315,OPERATIONAL,"physiotherapist, hospital, point_of_interest, health, establishment",#N/A,,,AL-WAJIH MEDICAL STORE,2533,191-4873
ChIJj0FJb0o8sz4RiuyFetouvq0,,Skindulgence Health Services,24.7911016,67.0649058,OPERATIONAL,"hospital, point_of_interest, doctor, health, establishment",#N/A,,,THE DRUG MART PHARMACY,2534,191-14065
ChIJn-tyzqY9sz4R6NbN-oWWdDA,,Expert Care,24.7917662,67.066447,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,99 PHARMACY,2535,191-11878
ChIJr-T4MbY9sz4RbjlwBsCoJAc,,RAIS OPTIX ????? EYE CARE CLINIC???/ BUKHARI COMMERCIAL,24.7941665,67.063173,OPERATIONAL,"hospital, point_of_interest, store, doctor, health, establishment",#N/A,,,DR.HAIDER,2536,191-6408
ChIJm4Iu_-s8sz4RSbeVllv8iRc,,The Community Medical Center,24.7934911,67.0646586,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,MADNI ENTERPRISE (MR RAUF),2537,191-9682
ChIJx5u7-es8sz4RsEQSG77lVV0,,British Medical Practice,24.7922656,67.0664564,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,MEDIC PHARMA C/O MEDICARE PHAR,2538,191-10659
ChIJWbf8RdA9sz4R7SJ-CTJHr4I,,A.O. Clinic (South),24.7922623,67.0665042,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,AZAM MEDICAL STORE,2539,191-1555
ChIJfU4Fi-w9sz4RXGDSekfvyxU,,Pawsh,24.7928389,67.0664392,OPERATIONAL,"pet_store, zoo, hospital, veterinary_care, clothing_store, food, point_of_interest, store, health, establishment",#N/A,,,HEALTH ICON MEDICAL & DIAGNOST,2540,191-9196
ChIJw3mG_Ro9sz4R2VW3V7Gzh88,,Farzana Family Clinic and Speech Therapy Centre,24.7943689,67.0658128,OPERATIONAL,"hospital, point_of_interest, doctor, health, establishment",#N/A,,,AL-ASIF MEDICAL AND GENERAL ST,2541,191-4062
ChIJ9WAMwvA9sz4Rg6U91tuKzrE,,"Rabies Free Pakistan Container, The Indus Hospital",24.8059642,67.0563824,CLOSED_TEMPORARILY,"hospital, health, point_of_interest, establishment",#N/A,,,BABU PHARMACY 4 (JUNAID),2542,191-13634
ChIJhUhETvE8sz4RDK8Gc4AXboU,,DHA Medical Centre,24.8042308,67.063507,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,TARIQ MEDICAL STORE,2543,191-3948
ChIJi4ntXvw9sz4RV_4TV_cndPw,,Taj Medical health Services,24.8086149,67.0619511,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ANWER CLINIC,2544,191-5047
ChIJAaIdr_I8sz4RE9sXHtvoBjA,,Veracity Clinic,24.8004285,67.0666455,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,WAHAB M/S,2545,191-6854
ChIJz5kVPt09sz4R0dSF3ktw2D0,,DN doctor Nasaka DAMS herbalist,24.8134648,67.0644616,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BISMIILAH M/S,2546,191-11429
ChIJD9GhO0E8sz4ReufLSlS4dRU,,Aga Khan University Hospital Laboratory,24.8295017,67.0660508,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,S.S.D MEDICAL STORE,2547,191-241
ChIJJzeYCmo8sz4R1dQdUfnzfLU,,Dr's Shamsi And Ansari Diagnostic,24.8295315,67.0702658,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,UNITED MEDICAL AND SURGICALS S,2548,191-10290
ChIJI4UbIAU9sz4RVny-kDtpsfE,,Q PHARMACY & MEDICARE,24.8238,67.0617628,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SAWAT MEDICAL STORE,2549,191-2971
ChIJra7GskU8sz4RRw5-sQo04Xc,,Bites & Braces Dental,24.8245981,67.0612925,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KIFAYAH PHARMACY C/O REHMAN EN,2550,191-11268
ChIJVa768EQ8sz4RrQunOxpN9BA,,Nava Clinic Dr. Asad Shubair,24.823694,67.0622034,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-MADINA MEDICAL STORE,2551,191-6236
ChIJfYljRko8sz4RGV64MLXUdcI,,Dr Taj Medical & Diagnostic Centre,24.8284955,67.0504152,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. SHAZIA NAWAB,2552,191-11562
ChIJPSjSehU8sz4R778VaxGaux8,,Life Care Consultant Clinics Private Limited,24.836028,67.070906,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,ASIF MEDICAL & GENERAL STORE,2553,191-1645
ChIJ9fV0BGs8sz4RIaLJwTEujgk,,Optimum Kidney Dialysis and Health Services,24.8319471,67.0736825,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,AL-HASEEB MEDICAL STORE,2554,191-9799
ChIJ8bvXb6w9sz4Rds2AqyR_HQ8,,VISION EYE CLINIC,24.8342553,67.0553927,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,PAK PHARMACY,2555,191-11145
ChIJDVVJCDg8sz4RE-jNDg-SOhM,,KHAN CARIAC CLINIC,24.8321934,67.0593715,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,DAWN MEDICAL STORE.,2556,191-3398
ChIJT5MXd0o8sz4RtAMh19TDbc4,,Advance Dental Services,24.8303189,67.0502577,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,HAMMAD M/S,2557,191-6447
ChIJQVgjXzQ8sz4RKMNTnAwVrtg,,PNS Shifa Cardiac Unit & Officers Ward,24.8352003,67.0496705,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,PIRZADA CHEMIST,2558,191-1702
ChIJtYUXWwA9sz4RaxFRVCBcm1E,,Hyperbaric oxygen therapy centre,24.8348704,67.0490292,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,ADNAN MEDICAL STORE,2559,191-1377
ChIJaUtvHQA9sz4RzW_z1Fk9ddY,,PNS SHIFA HOSPITAL FAMILY WING,24.8360827,67.0492498,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,PERVEZ PHARMA.,2560,191-511
ChIJGSbzpfA9sz4RU18lAIeXTrU,,iHealthCareCentre,24.8412753,67.0566237,OPERATIONAL,"physiotherapist, hospital, doctor, health, point_of_interest, establishment",#N/A,,,SUBHAN ALLAH MEDICAL & GENERAL,2561,191-11038
ChIJMaHhrIQ9sz4Rco83nt4R4I8,,URO-DERM (PVT) LTD,24.8416712,67.0574782,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,HARIS MEDICAL STORE.,2562,191-746
ChIJD8napaY9sz4RhYWVxd-yUvQ,,#Hash Clinic's,24.8437415,67.0552181,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,B. CROWN PHARMACY,2563,191-14123
ChIJgWiSZ7k9sz4Rn-TDdMse5TU,,Tabba Heart Institute Medical Center - DHA Phase 2,24.8444331,67.0553439,OPERATIONAL,"pharmacy, hospital, doctor, health, point_of_interest, store, establishment",#N/A,,,EMAN PHARMACY,2564,191-12683
ChIJq-IFpNw8sz4R9MAvD7nfNE0,,The Cosmetic Suite,24.788042,67.0773494,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ABDULLAH TRADERS,2565,191-3109
ChIJVW909Yc9sz4Rvyog3GlbyNA,,New beginnings,24.7888007,67.0743749,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MOMINA MEDICAL STORE.,2566,191-8690
ChIJC_0PL309sz4RabXYfRnnsAs,,RETINA & EYECARE CENTRE,24.7888168,67.0757932,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PHARMAX (PVT) LTD.,2567,191-4123
ChIJYQp5FF89sz4RiR0ZNS_mfD8,,Health Inn Services KARACHI PAKISTAN,24.7888663,67.0786367,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MAGNET SHOPPING CITY,2568,191-2869
ChIJSZpRVO08sz4RPokeFfxKIXw,,Shan Medicos And Super Store,24.8000013,67.0700502,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,BIN HASHIM PHARMACY & SUPER MA,2569,191-2641
ChIJXceAdY08sz4R1tIKbwUIZkQ,,Memon Medical Institute Hospital (Lab Collection Point DHA Branch),24.8019093,67.0732834,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL- HAMD MEDICAL STORE,2570,191-14165
ChIJ9Qkmys09sz4RQeowmG7p0AY,,The Food Balance,24.808321,67.0688722,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,UTHAL MEDICAL CENTRE & MATERNI,2571,191-3413
ChIJzW2MawM4sz4RU9QseHd2d2k,,Esthetic & Dental Hub Cartier,24.8010737,67.074319,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ILYAS MEDICAL STORE,2572,191-10689
ChIJ7XE1geE9sz4R7PlhCNHtmyE,,Dr. Moin Uddin (Skin Care Clinic),24.8086158,67.0697412,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,H.A TRADER,2573,191-12109
ChIJUVg01149sz4RQlQUcEUxAkQ,,RAIS OPTIX ????? EYE CARE CLINIC???/SEHAR COMMERCIAL,24.8155081,67.0707313,OPERATIONAL,"hospital, doctor, health, store, point_of_interest, establishment",#N/A,,,"SUNNY MEDICO,S.",2574,191-3309
ChIJgzojL4g9sz4R417CuYT_dy0,,A.R.T.S,24.8192744,67.0687585,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,TIME MEDICOSE.,2575,191-8423
ChIJIULq8Vw8sz4R4PFPP7RFVFw,,Khizar Eye Clinic,24.8198248,67.0662801,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SHAHEEN PHARMACY,2576,191-10558
ChIJs560qRM9sz4RKTgRw_GcKb8,,Defence Cosmetic Dentistry Clinic,24.8206412,67.0717531,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. SULTAN HYDAR,2577,191-5720
ChIJbZa8ukA9sz4RzEXVAwkWZsk,,Sky Blue Pharmacy,24.8206335,67.0720626,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-MAKKAH MEDICAL STORE,2578,191-7036
ChIJf_WXjWc8sz4R6MI6J6JwH6U,,Alshifa Clinic,24.8213543,67.0715436,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DISCOUNT MEDICAL STORE,2579,191-7828
ChIJ80DPNC48sz4RyA1FG4uMqRY,,Maxfac Surgical,24.8306655,67.0754701,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,LUCKY MEDICAL STORE,2580,191-4311
ChIJO_hg0NA9sz4RLiJ90RrZ-3k,,Specialist care clinic,24.8277926,67.0637571,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,KHATIJA MEDICAL STORE,2581,191-7681
ChIJz2IkEUE8sz4R6OR-4vCH3i8,,Jami Medical And Dental Center,24.8295424,67.0662631,OPERATIONAL,"hospital, point_of_interest, health, establishment",#N/A,,,NOOR MEDICAL & GENERAL STORE,2582,191-10260
ChIJOfGaoZw9sz4ROBC7I9HdE3k,,Health Cure Centre,24.8311482,67.066509,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BLUE NILE  MINI MART,2583,191-10460
ChIJyfyerUE8sz4RtZfR2qpMxX4,,My Dentist Family Care Clinic,24.830483,67.0679746,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,USMANIA MEDICAL STORE,2584,191-7806
ChIJn8huFQA9sz4RnQk_ulNuctc,,National Orthopedic Massaage and Pain Managment Center,24.8315337,67.068125,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,FINE PHARMECY,2585,191-4554
ChIJYXo_4sc9sz4RB-tHHBWMnfI,,The Dental Art & Aesthetic Clinic,24.8336259,67.0668091,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PRINCE MEDICAL STORE,2586,191-612
ChIJBXMF7CE9sz4RW6ExAwS6nqk,,Blue Shield Medical Centre,24.8298212,67.0686443,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,JZ MEDICOS & MART,2587,191-11778
ChIJpxCpnOs9sz4R0BACnwNMQwo,,Al-Shifa clinic (for free Medical Advice ),24.8335273,67.0697292,CLOSED_TEMPORARILY,"hospital, health, point_of_interest, establishment",#N/A,,,M.M M/S,2588,191-4491
ChIJHcAldmM9sz4REPG1Rh2LbLM,,Dr. Tehseen's Clinic & Ultrasound,24.8345067,67.0690281,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BANTVA ANIS HOSPITAL PHARMACY.,2589,191-4140
ChIJ7QrApfo9sz4RrYlwC6bqIyg,,Diagnostic Plus,24.829635,67.0706103,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. SHAKEEL,2590,191-7251
ChIJdatYjmo8sz4RWA1vwbTQyPM,,Sana Medical,24.8317129,67.0712946,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-MADINA M/STORE,2591,191-11073
ChIJpSvSGgA9sz4RHOY46XGIFDs,,Adeeba Maternity & Medical Center,24.8221235,67.081449,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AZRA JAMIL CORP MEDICAL STORE,2592,191-4064
ChIJY8x-VgA9sz4RQ6Oic4WAqoI,,Shahana/Rais Memorial Clinic,24.8227266,67.0823415,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MARWAT MEDICAL STORE,2593,191-559
ChIJAaWOn5E9sz4RxRHX83OAhSo,,????? ??????,24.8230957,67.0826111,OPERATIONAL,"hospital, health, point_of_interest, establishment",2479,,,HIBA PHARMACY,2594,191-9005
ChIJ3RPamM89sz4RVbWLyL6-pOw,,????? ?????,24.8231313,67.0826453,OPERATIONAL,"hospital, health, point_of_interest, establishment",3578,,,HASSAN ALI MEDICAL STORE,2595,191-10361
ChIJO8EaDZ09sz4RYCycZZqg91I,,ALI DENTAL AND MEDICAL CENTRE,24.8245826,67.0788618,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW SAIF SATTARI M/S,2596,191-13645
ChIJmXZHLW88sz4RK3b_Runj6lo,,Shaukat Khanum Diagnostic Centre,24.8253707,67.0771401,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL QASIM MEDICAL STORE,2597,191-2420
ChIJQwQmlME9sz4RMV-zE13p_nk,,S/R Medical & General Store,24.8255562,67.0799577,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ASAD MEDICAL STORE,2598,191-3794
