Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJSx5oCWABGTkRhLJHRr2VcAg,SHAHDRAH,Mediwin Clinic,31.4735056,74.3345526,doctor,OPERATIONAL,"343, R Block Block R Model Town, Lahore",0.0,0
ChIJVbffN8cHGTkRzxs9wIOEvzE,SHAHDRAH,Ezra Medical Center,31.47001419999999,74.3346921,doctor,OPERATIONAL,"6-B Model Town Ext, Road, Block S Dilkusha Garden, Lahore",0.0,0
ChIJhbQOwqsGGTkR1rIK2kouXcI,SHAHDRAH,TheDoctor,31.4664572,74.3165418,doctor,OPERATIONAL,"124 Zainab Tower Model Town Link Road, Phase 3 GECH Society, Lahore",5.0,4
ChIJB6TsBqEGGTkR2hYWNbLE4Vw,SHAHDRAH,Jammu Medical Store,31.469258,74.33208189999999,pharmacy,OPERATIONAL,"F89J+PR4, Pindi Rajputan Liaquatabad (Dhalla), Lahore",3.0,2
ChIJFeY5IqoGGTkRXHxwC8F77Wo,SHAHDRAH,Medicos Medical Store,31.469116,74.3173338,pharmacy,OPERATIONAL,"F898+MV5, Model Town Link Rd, G. E. C. H. S Phase 3 Muhammadpura, Lahore",4.3,4
ChIJZcXKSv8BGTkRiAdMhNkNBwE,GARDEN TOWN,Abdullah Pharmacy,31.4639666,74.31086789999999,pharmacy,OPERATIONAL,"F876+H8Q, Al-Madina Road, Township Block 11 Sector B 1 Lahore",5.0,4
ChIJ1UuLtFQBGTkRt0kh7v6QVdk,GARDEN TOWN,Lahore Medical Store,31.46550969999999,74.3116558,pharmacy,OPERATIONAL,"F886+6M2, Lahore Plaza Shaukat Ali Rd, Township Block 10 Sector B 1 Lahore",0.0,0
ChIJQxfi5c0HGTkR-RozuECrfmE,SHAHDRAH,Hasnat medical store,31.4716414,74.33022749999999,pharmacy,OPERATIONAL,"F8CJ+M35, Model Town Extension Block Q Flats Model Town, Lahore",4.2,5
ChIJFeak3OUHGTkR40KUm9XQZLM,SHAHDRAH,Aid Plus Pharmacy,31.4622292,74.3265261,pharmacy,OPERATIONAL,"Pindi Rajputan Kot Lakhpat, Lahore",5.0,13
ChIJZfWcH6UHGTkR3czyiDO01cc,SHAHDRAH,Umer Medical Store,31.46260659999999,74.3308864,pharmacy,OPERATIONAL,"F87J+29R, Karma Wala Main Bazar Rd, Kot Lakhpat, Lahore",5.0,4
ChIJNwCB3EABGTkRbjf_p0e4Nac,GARDEN TOWN,Khalid pharmacy,31.4636003,74.3094871,pharmacy,OPERATIONAL,"House no 78 block 11, Street no 3, Sector B1, Township Lahore",5.0,7
ChIJ1RQG8NgBGTkRF0jErKFSuVU,GARDEN TOWN,AZIZ MEDICAL STORE عزیز میڈیکل سٹور,31.4624033,74.31004539999999,pharmacy,OPERATIONAL,"House 9, Sector B-1 Block 12 Sector B 1 Lahore",3.5,4
