Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJewKmI5HCGDkR0Eh65ypoS9M,SHEIKHUPURA,Ali Family Hospital,31.7116333,73.9993786,hospital,OPERATIONAL,"no 3 St 2, Sheikhupura",4.2,12
ChIJfUPTe4nCGDkRixG5vpyCVDA,SHEIKHUPURA,Ghani Memorial Clinic,31.7117284,73.9864219,hospital,OPERATIONAL,"PX6P+MHV، Girja Ground, Behind Wapda Complex, Sheikhupura",4.3,4
ChIJyd2VBPPDGDkRShzPNkDqtnE,SHEIKHUPURA,Doctor Abdul Wahab Clinic,31.711781,74.0059514,doctor,OPERATIONAL,"P264+P96, Sheikhupura",0.0,0
ChIJN6OcnZDCGDkRPHuyrYeIUcY,SHEIKHUPURA,bari clanic,31.7083141,73.99862949999999,doctor,OPERATIONAL,"PX5X+8FJ, Service Rd, Sheikhupura",3.0,2
ChIJFQ7Brc7DGDkRAJwJKgX7YFQ,SHEIKHUPURA,Dr Imran Anwar,31.7175713,74.0018189,doctor,OPERATIONAL,"P292+2PG, Gujranwala Link Rd, Sheikhupura",0.0,0
ChIJ18dgS6fDGDkRwFnJUBwL4Y8,SHEIKHUPURA,Doctor Clinic (Dr Sadia Tariq),31.7079453,73.9971017,doctor,OPERATIONAL,"Faisalabad road, Street Number 2, near zikriya musjid, Mohallah qazi park Sheikhupura",5.0,3
ChIJpcU1On_DGDkRulmMUKwp_4c,SHEIKHUPURA,Qazi Pharmacy Store,31.7130116,73.9959421,pharmacy,OPERATIONAL,"PX7W+694, Gujranwala Rd, Mohalla Hanjran Wala, Sheikhupura",3.0,4
ChIJ58rycc_DGDkR_5yV2vkZg9I,SHEIKHUPURA,M lateef medical store,31.7137179,73.9926998,pharmacy,OPERATIONAL,"PX7V+F3Q, Ram Garh Rd, Mohalla Hanjran Wala, Sheikhupura",0.0,0
ChIJI8GBHpfCGDkRcdht2xR9J0c,SHEIKHUPURA,Siddique Medical Store,31.7113548,74.002515,pharmacy,OPERATIONAL,"Lahore - Sargodha Rd, Mohallah Roshan Pura Gujranwala",3.7,3
ChIJLWwfZQbDGDkR_k6IDBXHndk,SHEIKHUPURA,Health Planet Pharmacy,31.7082327,73.99522379999999,pharmacy,OPERATIONAL,"Qazi Park Street, no 2 Lahore - Sheikhupura - Faisalabad Rd, Sheikhupura",0.0,0
ChIJ50-iNDzDGDkR0Y454DeBx1U,SHEIKHUPURA,LIFE ZONE PHARMA,31.7095036,74.0132412,pharmacy,OPERATIONAL,"6, Sheikhupura",5.0,1
ChIJc1SFSIDDGDkRwVQaHgcHukg,SHEIKHUPURA,Farooq Pharmacy,31.7132972,73.99641369999999,pharmacy,OPERATIONAL,"Gujranwala Rd, near Batti Chowk, Rehmat Colony, Sheikhupura",5.0,10
ChIJEflYocPDGDkRqUTPk8F8O8M,SHEIKHUPURA,GULZAR PHARMACY,31.7065334,74.0112644,pharmacy,OPERATIONAL,"Defense colony doctor's street, Lahore - Sheikhupura - Faisalabad Rd, opposite Rescue1122, Defence Colony, Sheikhupura",5.0,33
ChIJd4816ynDGDkRbE52ec7phm0,SHEIKHUPURA,Siddique Pharmacy,31.709483,73.99560149999999,pharmacy,OPERATIONAL,"Batti Chowk, Faisalabad Rd, beside Tawaf Haram, Sheikhupura",5.0,2
ChIJkUz7U7HDGDkRvV82AHG8UIM,SHEIKHUPURA,Ijaz Medical Store,31.7133862,73.9960281,pharmacy,OPERATIONAL,"PX7W+9C2, Gujranwala Rd, Mohalla Hanjran Wala, Sheikhupura",0.0,0
ChIJcWJ5DGbDGDkRzmRFXT7PTtg,SHEIKHUPURA,Fazal Din's Pharma Plus,31.7123311,73.9957831,pharmacy,OPERATIONAL,"Shop # 2 Ground Floor Gujranwala road Batti, Chowk, Sheikhupura",5.0,2
ChIJ1YV125nDGDkRLBHn1tU08PY,SHEIKHUPURA,New Life Care Pharmacy,31.7134658,73.99642779999999,pharmacy,OPERATIONAL,"Gujranwala Rd, near underpass, Rehmat Colony, Sheikhupura",5.0,1
ChIJFWI2HpLCGDkRyuLYXh4nglA,SHEIKHUPURA,New Majid Medicine Co,31.71347309999999,73.9960467,pharmacy,OPERATIONAL,"PX7W+99X, Gujranwala Rd, Mohalla Hanjran Wala, Sheikhupura",5.0,2
ChIJ8Ugui6LCGDkRFxnypQTIaRs,SHEIKHUPURA,Naveed medicine Company & Medical Store,31.7069144,74.0079374,pharmacy,OPERATIONAL,"P245+Q58, Rehmanpura, Sheikhupura",0.0,0
ChIJzVB9PurDGDkRCgGaXkeyNN0,SHEIKHUPURA,Mehmood Pharmacy,31.7067423,74.00839309999999,pharmacy,OPERATIONAL,"Street No. 3, Rehmanpura, Sheikhupura",5.0,1
ChIJb2wyi6LCGDkR1O6AdZ5fK9w,SHEIKHUPURA,Servaid Pharmacy,31.7069241,74.00796179999999,pharmacy,OPERATIONAL,"Rehmanpura, Sheikhupura",3.0,5
ChIJ05PZQpDCGDkRZYqwNHNevJs,SHEIKHUPURA,Yasir Medicine Company,31.7095887,73.9969986,pharmacy,OPERATIONAL,"PX5W+RQR, Service Rd, Sheikhupura",0.0,0
ChIJmeFRE2rDGDkRSVIC0FGFruo,SHEIKHUPURA,حاجی نزیراینڈسنزسیڈ سٹور,31.708439,74.0043069,pharmacy,OPERATIONAL,"Lahore, Sargodha Road, Sultanpura, Sheikhupura",5.0,1
ChIJIdIh1wjDGDkRPcd2J1YWmCY,SHEIKHUPURA,Star Pharmacy sheikhupura,31.7070545,73.9945638,pharmacy,OPERATIONAL,"Bhikhi Rd, Kapri Park, Sheikhupura",0.0,0
ChIJPze6IPnDGDkRCRkA_4RrhZ8,SHEIKHUPURA,GREEN CARE PHARMACY,31.7131192,73.9963211,pharmacy,CLOSED_TEMPORARILY,"Gujranwala Rd, Rehmat Colony, Sheikhupura",5.0,2
ChIJ617uMpvDGDkRAIL_uaFUiEg,SHEIKHUPURA,Kamboh pharmacy,31.7131075,73.9961969,pharmacy,OPERATIONAL,"PX7W+6FW, Gujranwala Rd, Rehmat Colony, Sheikhupura",0.0,0
ChIJ9YycOOTDGDkRsFDVk_aXCk8,SHEIKHUPURA,Zahid Medical Store,31.7389565,74.0062377,pharmacy,OPERATIONAL,"P2Q4+HFQ, Gujranwala Rd, Sheikhupura",5.0,1
ChIJLWRC56_DGDkRj7jijup6VN0,SHEIKHUPURA,Iqbal Medical Store,31.7386189,74.0058178,pharmacy,OPERATIONAL,"Hussain, Gujranwala Road Kot, Sheikhupura",5.0,3
